Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e1d8c74f19aa97e4c7a0d73a737f29705ec7a48abd566f26788d3c8c5ee1c839,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.088994,51.506252,On or near MONTAGUE CLOSE,E01003929,Southwark 002B,Investigation complete; no suspect identified
6a15de3c4a04a3ce5ec23201c382d571b12e8490dac232c6e9a7cca3ff55e866,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.096511,51.445161,On or near DALKEITH ROAD,E01003170,Lambeth 025E,Investigation complete; no suspect identified
bc62a5a26d4233f99c1caf738ec42d2cd3095c7f081b1d23e28eb9bd4cf16a46,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.062662,51.434842,On or near Petrol Station,E01001599,Greenwich 032B,Suspect charged
2dd79fed480195f9f522c3d9f7382db19769c3f14ed3dc0f2706f00907ebe528,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.06913,51.593631,On or near Supermarket,E01002077,Haringey 012B,Investigation complete; no suspect identified
54132be012c5b8e47119c5ebe6480f1aac836d1c79e6a05c9b9331965a5349c3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.066735,51.606504,On or near BENNETTS CLOSE,E01002034,Haringey 037A,Investigation complete; no suspect identified
403914b923e453caaa2a295535af5216f6074e9172f1c8af2ba65b7127d3cd8e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.106307,51.593625,On or near Shopping Area,E01002026,Haringey 016A,Investigation complete; no suspect identified
0c9c459fe60ffc67dd25e49c6c3806a0af08a4512e092a40bb529cf0bfd9b5c1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.150538,51.58844,On or near GRAND AVENUE,E01001993,Haringey 017C,Investigation complete; no suspect identified
3dc54c09cd942f0fc358ddc5e4f74a7e27776aadc9c8864b715def6ca6092424,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.093597,51.579948,On or near WARWICK GARDENS,E01002042,Haringey 027A,Investigation complete; no suspect identified
92a582e7b3dae03cc9e0b5c2fae24eb7fdb8d5f35042834ea89c48641f2f905c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.11676,51.577921,On or near GLADWELL ROAD,E01001986,Haringey 034A,Investigation complete; no suspect identified
19600096256ab756a58dcb2fd8889e7554e893e9a49fd87b3ffb16b16599f24a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.124863,51.579166,On or near Parking Area,E01001989,Haringey 033D,Investigation complete; no suspect identified
d7d66ad327d17affb62924c7c0c393003c8edbe87e12bce116bc1838b275544e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.097512,51.49791,On or near AVONMOUTH STREET,E01003937,Southwark 009B,Investigation complete; no suspect identified
3f49ce1c2950bf17b4eb5781b4e9fddf5719ec30748c301d3e36217f046bda5e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.075922,51.459087,On or near MATHAM GROVE,E01003952,Southwark 030A,Investigation complete; no suspect identified
83227b667fcff55dbbfe787f954a752e6fdb8810a2f7f0a98d0e91bd5f5323b9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.036523,51.496986,On or near NORWAY GATE,E01004057,Southwark 008B,Investigation complete; no suspect identified
ea6b3782acfe0d780a01a299fee68eec1c58b0ae1a7be44b8274d7bb9fc7b0b8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.074929,51.460807,On or near EAST DULWICH ROAD,E01003953,Southwark 028A,Investigation complete; no suspect identified
0a1bb53921d3e9373c476b9a0f48674fd5b9a1fe938a4e22400cc882f130d016,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.221855,51.570569,On or near CLAREMONT WAY,E01000223,Barnet 039C,Investigation complete; no suspect identified
8aa09078999467d68769b21e5a871acd99e995ff341e10305cf032364468f878,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.219834,51.568739,On or near CLITTERHOUSE ROAD,E01000223,Barnet 039C,Investigation complete; no suspect identified
6a59d8aa50b98907ca1129023cebeda9392382ff309253a3385844e7fda165f7,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.168796,51.611477,On or near Further/Higher Educational Building,E01000318,Barnet 019E,Investigation complete; no suspect identified
547e7b264540389006dbe778b417d2c263734be7288d4e77e5f14f4acd39e3b2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.132368,51.555582,On or near HUDDLESTON ROAD,E01002789,Islington 008D,Investigation complete; no suspect identified
c9be09b888c06c5951fea5c404c01f2e9f7de26fcce0d4220e6d983e247cce87,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.118231,51.55978,On or near SALTERTON ROAD,E01002731,Islington 007B,Investigation complete; no suspect identified
e38abc0695b4e88d0290a5a29760962ffae48a3059f0c1f70dcc39ca1dc8141a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.105369,51.530087,On or near ST JOHN STREET,E01002707,Islington 022B,Investigation complete; no suspect identified
1fb21df21cc54e1f8af78ba2d2e9ae524d58fc899922eeb15bc772227053f09b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.09265,51.52498,On or near OLD STREET,E01002706,Islington 023E,Investigation complete; no suspect identified
965e09eb17e805b9f4aead225ceb2deb01dee6952a67f20e4feacaf27c3a7260,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.249584,51.530133,On or near CHANNEL GATE ROAD,E01001246,Ealing 015D,Investigation complete; no suspect identified
13f2595f22c67749ad76b8532040ef89917858d64f842db56204ab24dbbad05d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.165408,51.543954,On or near BROCAS CLOSE,E01000846,Camden 014C,Investigation complete; no suspect identified
665e0ec10ce1eb82c2653a863d3b9d2c20c7f0dd12e73b177290a7a0a7ccc9a0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.142361,51.546811,On or near GRAFTON YARD,E01000927,Camden 007F,Investigation complete; no suspect identified
ab9e8bbf32e7d95d05d010bac3a8c24c9c5bcb63ccd413476270dc064640bd9d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.120513,51.516662,On or near Nightclub,E01000918,Camden 028C,Investigation complete; no suspect identified
9dcb3fc3b6b41469cc45a3a6a5b2a181319f2be21b76ab550bf4b2964e4240c4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.154983,51.546767,On or near MODBURY GARDENS,E01000900,Camden 012A,Investigation complete; no suspect identified
5596d4308d7f047410d12ffe52c5b228dc85abdb901f6ba58ec69940546d0be0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.135759,51.522732,On or near MORTIMER MARKET,E01000854,Camden 026D,Investigation complete; no suspect identified
e6cb09af0bc9962c6de87597bffaea1b6461d38a67c966300b46811feebbc1cf,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.135759,51.522732,On or near MORTIMER MARKET,E01000854,Camden 026D,Investigation complete; no suspect identified
db670a4e103c43d5924f05ab70ed68fdc971f6ef6314a54b7732108e8d55450a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.031151,51.580806,On or near BRUNNER ROAD,E01004444,Waltham Forest 017D,Investigation complete; no suspect identified
c35b40361f17c4995e390005421f3decd0bd35a935a27f60f633767d563de843,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.022595,51.585383,On or near VINTRY MEWS,E01004397,Waltham Forest 017C,Investigation complete; no suspect identified
4283dee1cfaf3c02038f85b48578518ede0798f983227cd8cd52c8dbfbe5128a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.030209,51.575871,On or near Petrol Station,E01004448,Waltham Forest 018D,Investigation complete; no suspect identified
1b93391fb2eb021f1dc33c3a03815f54368c8c3542241588c62157a0c6c2eaab,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.014613,51.567479,On or near VICARAGE ROAD,E01004432,Waltham Forest 023D,Investigation complete; no suspect identified
7ccd2c906e186608f037c1b829787317bb537b5fda521098d393a5e43a3c6015,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.060292,51.544521,On or near ELEANOR ROAD,E01001763,Hackney 020C,Investigation complete; no suspect identified
592001138e47140150f4b297ff6ba97c6c93ce8a1d8da0da58ca5f03c28279a8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.059807,51.549818,On or near PEMBURY PLACE,E01001758,Hackney 016D,Investigation complete; no suspect identified
9de26d052546b3b11c793172a4a87285e9a196eb0387ee623fc70d436da1c116,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.302873,51.427999,On or near ARAGON ROAD,E01003007,Kingston upon Thames 001B,Investigation complete; no suspect identified
e724b9f65d37a5bf00d5cfb24285c2d013ae7eae34c3268ca98546da61af6b80,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.257783,51.406636,On or near COOMBE ROAD,E01002963,Kingston upon Thames 007D,Investigation complete; no suspect identified
d664026eac0cf8617c9e3bb33bcc556b5af5776b1d815227874ed3d071658761,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.256278,51.408412,On or near LINKSIDE,E01002929,Kingston upon Thames 007A,Investigation complete; no suspect identified
addc99987c95855d4dd3453aedb7de9c0610e0fbbab8ddcb9ff7d6bdad77ed6d,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.091026,51.552074,On or near STAINES ROAD,E01003739,Redbridge 031C,Investigation complete; no suspect identified
095b27fa686e168457c611c5e1bfacf9581f8fea26e55645c92632c96f3ab804,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.052351,51.524138,On or near LANG STREET,E01032787,Tower Hamlets 011F,Investigation complete; no suspect identified
e0384359183235fb7e9452c4bf5f7e534c849bcb15e8d0bf734c5ba0136c5b72,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.145343,51.467261,On or near AMBLESIDE ROAD,E01000353,Bexley 011A,Investigation complete; no suspect identified
eefa38ae13b3c61fbe9de2d9d8c5ed47fed2e6d40cb2c043890dbe21168e9f42,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.166726,51.484018,On or near FRIDAY ROAD,E01000405,Bexley 004C,Investigation complete; no suspect identified
dc32a034fbb23fbb480f4c5f7cd30dfdbbb92a46296536d7b9679ecd91c78b75,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.141773,51.491257,On or near LAYMARSH CLOSE,E01000336,Bexley 003C,Investigation complete; no suspect identified
74d58403d8ad644fae6ce5a830bf28d28546cc5f784018360a7da71c8d2bc850,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.140958,51.4428,On or near CHILHAM CLOSE,E01000449,Bexley 023E,Investigation complete; no suspect identified
b8765485d8d5d54239e11b17be82b6fbd7429526f5f57022bc995b0b2f358557,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.02648,51.367816,On or near GORSE ROAD,E01001128,Croydon 025B,Investigation complete; no suspect identified
03c4255b2297fc04d3e60d36703799f51ae964709d53eda1b0674a854b7cf819,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.078018,51.391002,On or near TOWPATH WAY,E01001193,Croydon 014E,Investigation complete; no suspect identified
13587d9343daa7df0cdbac617c29f5f8601854595d6c4131c75d36fe571b1c66,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.078627,51.388485,On or near REES GARDENS,E01001187,Croydon 017E,Investigation complete; no suspect identified
4ed524905aabf037dc760b63099de62245df58ee3e8976d5f0bf7250f0c8e099,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.080415,51.38766,On or near NORTHWAY ROAD,E01001187,Croydon 017E,Investigation complete; no suspect identified
52c707ba4f63c45d5f5bc1a6ff09cce54de50d341266196f079c3f86bdfd60fb,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.01327,51.492769,On or near GREENROOF WAY,E01033733,Greenwich 036E,Investigation complete; no suspect identified
b18699ab5aecd0ce8019502981da80398dd0e151f25ead7c1975cbc137489324,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.057313,51.658739,On or near OLDBURY ROAD,E01001516,Enfield 005D,Investigation complete; no suspect identified
9ad279e28a74f69bccb3a29145357b725147184742e6a91027e4335ecff034f9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.04824,51.657221,On or near CUBA DRIVE,E01001440,Enfield 012A,Investigation complete; no suspect identified
d5d8bff169f94391d69a986c85e1edb0c3fb82f698046a856bb1fa55ffc2de75,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.083896,51.659562,On or near BELLAMY ROAD,E01001541,Enfield 008D,Investigation complete; no suspect identified
1dda37e36261701054d7f4cf81412310678e41fc5e15e06b8cf2716260f89f56,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.124046,51.609512,On or near OAK LANE,E01001390,Enfield 036A,Investigation complete; no suspect identified
59b92f0f72aa9cfe3eab788c03660abc5693770b14a03cec824ff81bb5387234,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.172554,51.667863,On or near CRESCENT EAST,E01001422,Enfield 011D,Investigation complete; no suspect identified
b05977bca902c80e45ea65607749c1ecc9d5b2b9d544f7d642910e441495691f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.104139,51.656411,On or near THE GLADE,E01001470,Enfield 013B,Investigation complete; no suspect identified
30fba65ba6e87055b38489747502be5f44c858b6fb9cf0884b51159ab27d9392,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.098117,51.662815,On or near HARRIS CLOSE,E01001469,Enfield 008A,Investigation complete; no suspect identified
5b95e328e399d920c70ee9928a9ed0cb2bde4bdf32bccaae2607b3f96cd7aa42,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.036325,51.426922,On or near CASTLETON ROAD,E01003267,Lewisham 031D,Investigation complete; no suspect identified
83225f76371ed4aad406e9690a0e780a5a55d4e5ad84903b7fc592cd54f6f78d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.094455,51.487267,On or near WALWORTH PLACE,E01003973,Southwark 016E,Investigation complete; no suspect identified
b3960ffad46a403679a3a1a2a05ef171a1439060a659e4dc72227a6d293e783d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.140765,51.563323,On or near DARTMOUTH PARK HILL,E01000907,Camden 001A,Investigation complete; no suspect identified
27f2655eeddb1d29737aea653bd6af4d4bc842476e98e6d9bc89d0b6623030f1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.120284,51.559319,On or near HERCULES STREET,E01002731,Islington 007B,Suspect charged
69041d410f8f70ed752a5d716e60d0580fbc58f4e20a38878103905e3b234833,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.102468,51.539527,On or near UPPER STREET,E01002794,Islington 020B,Investigation complete; no suspect identified
2e7a7946bf0c28d336c18256909ff6bae28379e5441275ae35ca6bd266506a54,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.347716,51.541034,On or near PEACE CLOSE,E01001272,Ealing 006D,Investigation complete; no suspect identified
481808f159aafbd15f8a3ae610cb4d39004a515a76082e357f2f9623e9970bd0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.347716,51.541034,On or near PEACE CLOSE,E01001272,Ealing 006D,Investigation complete; no suspect identified
4de5fe8e289ab8eb49ae02d6585f77a7c36ff2a04c0f62b728219c3cfa9f0923,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.311671,51.516314,On or near CARLTON ROAD,E01001228,Ealing 019E,Investigation complete; no suspect identified
ee9b58cdf79482b11bb5fc7df15be98c389b482befc2633b8b09e09fdf3a3fab,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.299898,51.528625,On or near LYNWOOD ROAD,E01001279,Ealing 013C,Investigation complete; no suspect identified
bb670d6bfa14a1c335a38d0486e2a6edca77a1f0e2192b372f7055bf78aa5f2b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.140158,51.529394,On or near VARNDELL STREET,E01000950,Camden 023D,Investigation complete; no suspect identified
07ab5ecce28b740bf61f5a018d883d8c34638ad13d93ba96c4738321e0252d4c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.139638,51.535437,On or near SYMES MEWS,E01000947,Camden 021C,Investigation complete; no suspect identified
a6c186d91424b41f99b19aa44a9757c3abbbaa9f2df98f1212e8c8933434bfc7,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.349169,51.594891,On or near DOWNING CLOSE,E01002162,Harrow 015C,Investigation complete; no suspect identified
9f0e4977e56a7780b766fbac23e1c83261542fff194e08687ffd64973f43cf9c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.364698,51.581395,On or near IMPERIAL DRIVE,E01002242,Harrow 024D,Investigation complete; no suspect identified
14029507a3934167de0c68fdb2eb81f5aca1951f369dcd80a5acdd9c6e2e1cf2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.20156,51.399051,On or near LINKS AVENUE,E01003365,Merton 021D,Investigation complete; no suspect identified
8f493634d20d812f17bcbf59b1fc99099e80d015670561d4bc0c295ede6c7437,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.170308,51.392165,On or near Sports/Recreation Area,E01003437,Merton 022C,Investigation complete; no suspect identified
123d835eb1b0291d391806bd7f9afa08b8115a743933c5037712492c81a78488,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.203517,51.425052,On or near SPRINGFIELD ROAD,E01003400,Merton 003A,Investigation complete; no suspect identified
23313969362c0c36bc38fda26ef248e5e0e753383b5ac00e66b7353e7fb7080c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.12227,51.471826,On or near SWAN MEWS,E01003093,Lambeth 010B,Investigation complete; no suspect identified
f90632bd7ddf149469a77127d21eca1645aa84f197e6cb51b338609d118ab695,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.110341,51.42945,On or near THURLBY ROAD,E01003083,Lambeth 030A,Investigation complete; no suspect identified
a5e44194376962d4062674f26764b78fcb383486e8dca21e314ead07381bcb88,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.490099,51.539833,On or near CHURCH LANE,E01002520,Hillingdon 016B,Investigation complete; no suspect identified
51ddd886177c84e1fb87e49649605e9bcc6eb8752056a28a2809e975bc3cb892,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.476929,51.552485,On or near CAMBRIDGE ROAD,E01002514,Hillingdon 015C,Investigation complete; no suspect identified
e680271c31c94f0c03cf85c8618d3ba12e04bdc5d88d5ffa44581691f7c65666,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.325603,51.419288,On or near SANDY LANE,E01003889,Richmond upon Thames 021D,Investigation complete; no suspect identified
1fabf9d525405e9a30b75c594e56a39e3c81abdffc558291ea1430485f056145,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.324736,51.461486,On or near NEWRY ROAD,E01003871,Richmond upon Thames 007C,Investigation complete; no suspect identified
7778c08eaa99a5afcb6751a1ccf8327a0b8f095e25e214f3b4a42059a19ff659,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.366769,51.472016,On or near CONCORDE CLOSE,E01002641,Hounslow 018A,Investigation complete; no suspect identified
4783ad299d0a7091d085c6ded84cd6909fa70d5fdd2addbe086f4cca93073fca,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.258146,51.398971,On or near KINGSTON ROAD,E01002984,Kingston upon Thames 012E,Offender given a caution
c835f6d3beb6147ccc385a5ffa04654d96fe2185e40b74d0908c04fb186aee4f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.176453,51.635228,On or near HIGH ROAD,E01000282,Barnet 008E,Investigation complete; no suspect identified
e81238cd87b07437405983c5723952b3abf2e760be8894e0ea9287760121960d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.221855,51.570569,On or near CLAREMONT WAY,E01000223,Barnet 039C,Investigation complete; no suspect identified
07a7c0bbb37136b6aae34ffc0f88a569d323224c9096d2646ab5acdb6699be46,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.276489,51.614007,On or near RECTORY LANE,E01000192,Barnet 018A,Investigation complete; no suspect identified
f2fab30be43f738c013b9ea66cdfc14e0436e73535b0609dfcd8e8bd76e2e9f4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.263499,51.626998,On or near BELLAMY CLOSE,E01000229,Barnet 013B,Investigation complete; no suspect identified
d2295532a80b09bcd99b87d9c998f3c90a55e219a446f00a84d89cb89035de5c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.181167,51.580583,On or near GREY CLOSE,E01000213,Barnet 033F,Investigation complete; no suspect identified
1d953f45a15046c1a4e39cf61b753a25bcea035eec8f6251101b9afe405ee1cf,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.222324,51.598119,On or near GREAT NORTH WAY (BARNET BY-PASS),E01000198,Barnet 025A,Investigation complete; no suspect identified
63471e8794798b85eb897ea6240ab36f6aa6b5b839cacff8a10856283a5b99f8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.151236,51.443798,On or near Supermarket,E01004474,Wandsworth 021B,Investigation complete; no suspect identified
aac1b80531eafd896ab20d15198a636af6c3e72bc2448ecfe7e66302851b2c34,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.17533,51.471459,On or near GWYNNE ROAD,E01033099,Wandsworth 004E,Investigation complete; no suspect identified
a0b77eae7fc420b373e758266fed3290696b145fe4e42d6539ad3d0cd6f53ce3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.207461,51.444455,On or near Petrol Station,E01004629,Wandsworth 020F,Investigation complete; no suspect identified
8a22c75d20a4986992e5991f3da029d2aa8bcc5cdd27e447e36c50324ba006fe,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.160821,51.515727,On or near WYTHBURN PLACE,E01004657,Westminster 012A,Investigation complete; no suspect identified
4a37f1d3b5b1bf03fc231aaae88d9edb0908edfbe49d4919600a848aa2b8a584,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.190633,51.534832,On or near MAPLE MEWS,E01004710,Westminster 002D,Investigation complete; no suspect identified
15862dc24b6bb0aa31f82cf9ef1e7d3c5d93db31e39ce2dedd44dc50f554a12f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.164599,51.498098,On or near BEAUFORT GARDENS,E01002819,Kensington and Chelsea 012B,Investigation complete; no suspect identified
671e7250289c54229995ad1c1bcbb6800be77ad6650538c5181f7adb64113bb7,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.181494,51.576092,On or near EXCHANGE STREET,E01002356,Havering 013C,Suspect charged
f76a4baa65defbbd6f64d1bc7998cc40afc030bb5a91593371607f75c13e4b61,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.54187,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Investigation complete; no suspect identified
fdd3320e7a346cad6ec0d07a9e459bef8c3a425a52f3124e1f314e40ac56c131,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.019514,51.522886,On or near ANNE STREET,E01003499,Newham 030A,Investigation complete; no suspect identified
b25bb6b9505acbd98eda4cd981641bb95c1b415df5787f46cf8648a792523210,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.021643,51.546536,On or near SPROWSTON MEWS,E01003558,Newham 008B,Investigation complete; no suspect identified
e6802474de543fd1cd0ad28470b0e9792b20b012d96e982828c0521b0a93a6ca,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.113219,51.545084,On or near LODGE AVENUE,E01000072,Barking and Dagenham 017E,Investigation complete; no suspect identified
80f17d39a01ba999bfb8a06c4b406df962a9952b1a28ce70910a91baf523030f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.096441,51.533305,On or near BALDWIN TERRACE,E01002800,Islington 018E,Investigation complete; no suspect identified
cd0a6dd30e54531e3511ec4ce5a46ae36754ad82f2b5b2cee4418872dc50aabd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.219049,51.370344,On or near FROGMORE GARDENS,E01004132,Sutton 009D,Investigation complete; no suspect identified
eea315e7792d658e985457ddde39cb5be82cd5967580cf2920e4f448454d402d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.110188,51.381903,On or near SUMNER ROAD,E01001011,Croydon 019E,Investigation complete; no suspect identified
87faf5f392d8e82927dc7e499b55a58c65edc02afebcdfcaa18655e67994a05f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.120988,51.329397,On or near REEDHAM DRIVE,E01001074,Croydon 041E,Investigation complete; no suspect identified
510ca4c128de3e12360a2c930d2670e18f36bd1ae8c95c7b91859630f7e2e4ff,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.101403,51.422624,On or near CROWN DALE,E01003086,Lambeth 031D,Investigation complete; no suspect identified
112292be9b63889fc564043ce04419e74090769625f58dedd0c7a2199eed48d5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.209642,51.489478,On or near Theatre/Concert Hall,E01001910,Hammersmith and Fulham 014B,Investigation complete; no suspect identified
704cad70bd19846869c6f49d3f0bc3cd857cd5c66b86cc8bd8901ae904f3d170,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.233738,51.505571,On or near HETLEY ROAD,E01001942,Hammersmith and Fulham 005D,Investigation complete; no suspect identified
f41df46cf6b4c06b5060f6336bba3d618063d8f4a11250b2019882794a30b731,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.134989,51.440978,On or near TENHAM AVENUE,E01003138,Lambeth 026D,Investigation complete; no suspect identified
f28de3eb4213a8a6973809908c2e39ec0ca7bc77936416a382c384c2a70b7bf9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.03599,51.483902,On or near ETTA STREET,E01003246,Lewisham 002A,Investigation complete; no suspect identified
0097f9eabb8008bc7d6af37cc7031fee21f20de7beaa797ca5b558d935222912,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.033288,51.488452,On or near BOWDITCH,E01003244,Lewisham 001A,Investigation complete; no suspect identified
c01a2f047a327f2a91489a33097c5a8fccb12ed457eb9ae47b711b7ebc6476c2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.026958,51.463247,On or near CRESCENT WAY,E01003213,Lewisham 008C,Investigation complete; no suspect identified
59a1e83d4be5c1347e5bffdefc0cc5193616727eebdbb9601d729df9d31aeb42,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.068284,51.500886,On or near FLOCKTON STREET,E01032638,Southwark 003G,Investigation complete; no suspect identified
4f997a0677dfb3af6d483b92b240e81acb71a8a054963bf1e6fa72f132a816f8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.075209,51.46064,On or near A2216,E01003953,Southwark 028A,Investigation complete; no suspect identified
7495f533baeeeec54144a5258af6b732ff6a49c1eff90245e46f3729f2e8440a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.06157,51.499507,On or near CHERRY GARDEN STREET,E01004023,Southwark 004D,Investigation complete; no suspect identified
7495f533baeeeec54144a5258af6b732ff6a49c1eff90245e46f3729f2e8440a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.06157,51.499507,On or near CHERRY GARDEN STREET,E01004023,Southwark 004D,Investigation complete; no suspect identified
edf66dccc2bddd0d9a5d585ab0037e8cebb78b95bac6567f0bc6e49ac8046038,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.074602,51.481556,On or near DAVEY STREET,E01004014,Southwark 019E,Investigation complete; no suspect identified
c188481ad57902269d5e573d4700c7809bbcdebf6d7979413ebb61199420d00d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.099594,51.487,On or near PASLEY CLOSE,E01003994,Southwark 012E,Investigation complete; no suspect identified
c12f96da08ee118535c9238fc06d9568d026dd56a0e9efe9b24a768b17d204b8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.32394,51.520123,On or near CHARLES ROAD,E01001204,Ealing 018A,Investigation complete; no suspect identified
