Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
97c78822ddeccafd79b1b480691afcbd33eed2805cbedeeb60570ef24a0bf54d,2021-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d9e8f17d2c49544b2a23dea9671ab736bfa45ad187b13549254ab4dbe9f02015,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.107744,51.6445,On or near Sports/Recreation Area,E01001473,Enfield 013C,Investigation complete; no suspect identified
64e277bfa14e765fa201e616737de970760add268fa4512b9434e125afd4f741,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.005519,51.505887,On or near FAIRMONT AVENUE,E01032779,Tower Hamlets 028H,Investigation complete; no suspect identified
b0ecaf1945907821c3d5a816a6c9301ba0950c72e39906fb22bbd30a4da8f170,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.148505,51.350438,On or near FRESHWOOD WAY,E01004181,Sutton 020E,Investigation complete; no suspect identified
d360afdef5b62a79cc28a15a658ea49ce028a8f731127022feadaefad18a26bc,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.110122,51.386623,On or near CAMPBELL ROAD,E01001181,Croydon 015E,Investigation complete; no suspect identified
c70d4fa3278a0900cea465601355aff088f72b8e125302873ba9de3ad2f992c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.082304,51.418779,On or near CHILDS LANE,E01001164,Croydon 001E,Investigation complete; no suspect identified
f7056bcae6288ac4f7d08c444500c69c1142ac388d167c16c0f2e8749dc9d624,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.113487,51.552741,On or near EARLS WALK,E01000023,Barking and Dagenham 008C,Investigation complete; no suspect identified
b7432cfbd1bd7022f9d9cf9991d6520ea6e16cec484d0b6e44b4fd76d6dae0a9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.00609,51.633951,On or near BLANDFORD CRESCENT,E01004351,Waltham Forest 001C,Investigation complete; no suspect identified
ab500c092f39c05fa13dea72bfe3a37bd22f7ae385641c3e3b72ed28edf0cddf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.00609,51.633951,On or near BLANDFORD CRESCENT,E01004351,Waltham Forest 001C,Investigation complete; no suspect identified
43bdd83f07d3d1de5f4b91ca79fbba60271b3637b2a933aa03c9403d6c8154a3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.085697,51.53885,On or near BENYON ROAD,E01001752,Hackney 025A,Investigation complete; no suspect identified
9267e169a30a81ab567f11c4cf56df5a630778580e93b7fadcdfaa655f62a36d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.086196,51.530396,On or near EAST ROAD,E01033709,Hackney 027H,Investigation complete; no suspect identified
9f9f3efcd968e0969da593e5b66a231c006dac0977b0a6ef15c5577efbea67e2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.055499,51.567633,On or near SPRINGFIELD GARDENS,E01001827,Hackney 029D,Investigation complete; no suspect identified
8f08c0f656d0e704bd3d5ae75ab5eee72376befb57438745cec8934a3711b7b8,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.075922,51.532656,On or near GEFFRYE STREET,E01001776,Hackney 025F,Investigation complete; no suspect identified
b82b358e4f20017da356ec6cd195ec09a7a05cf63847d1918b15bee0b07db601,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.04758,51.560496,On or near LEAGRAVE STREET,E01033705,Hackney 028D,Investigation complete; no suspect identified
f9cc915c51f22ff75b2dc69cef00258bcfc3d29c1ef6c3e52895802fdc8fd46d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.068392,51.580334,On or near GANTSHILL CRESCENT,E01003652,Redbridge 015C,Investigation complete; no suspect identified
39c1ebbf8df026ed5dffc7580eaf528b39734e6c99a7bff444434d6926ee3b05,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.028513,51.51133,On or near BECCLES STREET,E01004255,Tower Hamlets 023C,Investigation complete; no suspect identified
ee77210d29c95b16f4c6a2f24586190c1d81755873026b36d8171eb568e5e47a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.054926,51.51445,On or near BROMEHEAD STREET,E01004326,Tower Hamlets 017D,Investigation complete; no suspect identified
274b43288742d69c7c2ee6ab6849a7e5cf3edb6b7eac74e0b310df3ef50a5b3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.015995,51.504896,On or near THE NORTH COLONADE,E01004277,Tower Hamlets 033A,Suspect charged
69c0d0b11b5e3003c765ae4dcd7a7437de4b27ae9efd1114b1b9d947e67366eb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.004248,51.513194,On or near BLAIR STREET,E01004243,Tower Hamlets 020A,Investigation complete; no suspect identified
facc9dcfefda2b4ad4ce05a72c7033bedc217a281b8bf2848f9c7ba80cb6a814,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.166726,51.484018,On or near FRIDAY ROAD,E01000405,Bexley 004C,Investigation complete; no suspect identified
b0ff373db7945dfdf33a78697af00b9d55c232d17672fb371eb3d44377f89438,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.11881,51.386817,On or near DONALD ROAD,E01001180,Croydon 016E,Investigation complete; no suspect identified
c59b491d922854cfe77ae497340fb2af470e10b93772d818ac54507dc0a6ac2e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.037085,51.478524,On or near EDWARD STREET,E01003300,Lewisham 039B,Investigation complete; no suspect identified
dbe1bbb5de51a510e97bf36900f2f0d5055fce095fca55418ad35ab12c81fe5f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.022382,51.429429,On or near LUPTON CLOSE,E01003265,Lewisham 031B,Investigation complete; no suspect identified
546707b309db66e3ec9fe791b781887f52703b96619dd2fb6812275eb9a438b5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.015995,51.504896,On or near THE NORTH COLONADE,E01004277,Tower Hamlets 033A,Suspect charged
4ebd1e7511e91aa16d2679162de67f3937c61b9ee49298dc3a6340819f50d05b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.045432,51.498861,On or near CANADA STREET,E01004057,Southwark 008B,Investigation complete; no suspect identified
871a0ce6e9938f3940346b58c7e6a5764c83f423d070742da1d226348b7f7678,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.047834,51.492885,On or near ROTHERHITHE OLD ROAD,E01004031,Southwark 007B,Investigation complete; no suspect identified
d2bdbc1c08eea7e5f73934098db611799e558ef0cd6e15908cf14c96f07c527d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.090775,51.45639,On or near RED POST HILL,E01004070,Southwark 031B,Investigation complete; no suspect identified
011db4f36cea59c97e6457e1ea6b3bc798110387913be577ec42f8061a0cf76a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.064157,51.495584,On or near WEBSTER ROAD,E01004022,Southwark 004C,Investigation complete; no suspect identified
766fa8f80614f6b14c6325790a1408c05b474ee26224688b13477b38863ab7a5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.075599,51.468138,On or near DRAYMANS MEWS,E01004061,Southwark 025A,Investigation complete; no suspect identified
3a8d701ddb36034e3ecfb38a57e9c90a3a3d52cbf464637fdb697ba9f33b7213,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.138895,51.560002,On or near CATHCART HILL,E01002771,Islington 004C,Investigation complete; no suspect identified
d6f7a403c992b798e9800dea1c38c97602f9e7035793a5cc78b27397219ace36,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.117602,51.50621,On or near BLYTH ROAD,E01001690,Greenwich 001A,Investigation complete; no suspect identified
eb1f76dfa206301eaa5cbee85fe55da365ce2ccf23b35952b2f28809d2b05baa,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.004156,51.407098,On or near SHORTLANDS GARDENS,E01000673,Bromley 011B,Investigation complete; no suspect identified
3aedd62886832bc0f6b485757c8dc29899ac5e1a570a8e590ee4cd21db5c46d2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.040919,51.439461,On or near KILMORIE ROAD,E01003314,Lewisham 024C,Investigation complete; no suspect identified
79fa9a87134738928fe6cb2931ebc5afc7afcf49330e6ada8816fd7b6eaa927a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.009298,51.450241,On or near LARA CLOSE,E01003323,Lewisham 018C,Investigation complete; no suspect identified
c94f6ce3671cb0a7a48afda9fffa6a48575715d1341b7165386bd15a32f5e290,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.057717,51.439318,On or near HIGHGATE WALK,E01003255,Lewisham 021B,Suspect charged
06dd5bdb157d56247b779b4815bde6701cedde6188939b29a01ca39ea00bb905,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.015426,51.442333,On or near CULVERLEY ROAD,E01003216,Lewisham 025A,Investigation complete; no suspect identified
125b93cfda885195463abc6f71d13de2af1253d50a5e4deb08fbdf0459b52fb0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.061563,51.432071,On or near FRANSFIELD GROVE,E01003259,Lewisham 028D,Investigation complete; no suspect identified
58db115fb6c6a89c402b109fc1b663760881b1bef3f7663fea54ff9461a74580,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.163148,51.611155,On or near SHORT WAY,E01000315,Barnet 022F,Investigation complete; no suspect identified
9d97e83d1405f57ac7b6a2a25c82be32a182ccef8bc12f5024f74aff23ed0470,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.357725,51.53979,On or near OLYMPIC WAY,E01001265,Ealing 006A,Investigation complete; no suspect identified
28cde23adaeca2a7717fd238a1ce32552bcab260a0e442bc47176370dad8454c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.184689,51.537465,On or near RUTLAND MEWS,E01004648,Westminster 002B,Investigation complete; no suspect identified
07aa992aadb0338a723ecefbec423c595dfbcb83dac1fb097e3f214f143e1197,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.339159,51.580776,On or near Parking Area,E01002129,Harrow 023C,Investigation complete; no suspect identified
9495c6b02a77db413f5d5522bd128704887ba395a96a4e74880f9ce4adef7276,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365287,51.560542,On or near ALEXANDRA AVENUE,E01002220,Harrow 031C,Investigation complete; no suspect identified
3c2e26884e5440b77b6f616c6ce0a304751c72ee9ea95ae7afc70e7c8a68d4a5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.238086,51.445135,On or near DILTON GARDENS,E01004571,Wandsworth 023C,Investigation complete; no suspect identified
3a6df944c318ebfad6e93354a3c43c7b62b4aa403ac0d2931d0952fa293b2fcf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.146659,51.545404,On or near CASTLE MEWS,E01000904,Camden 012C,Investigation complete; no suspect identified
840be931225f535c05b0f2894a46fa2e707cfb7053ee99a85778f05d6567ccc7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.127108,51.51505,On or near SHAFTESBURY AVENUE,E01000919,Camden 028D,Investigation complete; no suspect identified
379ccb1f548ae2c9a23849c720a2e49a0a981ea50616e678ee2364c98e65661c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.215631,51.529784,On or near KILBURN LANE,E01004720,Westminster 004C,Investigation complete; no suspect identified
da7cd28940c7aab75eebc4b7cac8c44f2a893f1318ae38718cf198af0b47ccc0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.168845,51.517975,On or near JUNCTION MEWS,E01033594,Westminster 015G,Investigation complete; no suspect identified
65ad33a790613b49d4e08b773e10a26bd375bd0814e46d8de84646dc13626384,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.234797,51.54715,On or near TUDOR MEWS,E01000640,Brent 024B,Investigation complete; no suspect identified
86f179ec35a9ae48a91bbe1d7a64d4ee7b278aa4a0f3376ed64423181a4e0e7d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.413648,51.608117,On or near EMMANUEL ROAD,E01002484,Hillingdon 002E,Investigation complete; no suspect identified
57a18cccfb2ef2caf8793b11cb3549b8feae686558b674d5ef01380083108034,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.412932,51.608764,On or near TOWNSEND WAY,E01002484,Hillingdon 002E,Investigation complete; no suspect identified
2868297a8d02c2829a72042954f9e90632cdf04238ae7c7443b53f6efea9019a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.342368,51.44645,On or near CRANE ROAD,E01003883,Richmond upon Thames 014B,Investigation complete; no suspect identified
976289cdac6e70dcd8407aafcac68d4c26dcb3bf0bc4d422e60d24f6768f5944,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.292728,51.461294,On or near WINTER BOX WALK,E01003874,Richmond upon Thames 006B,Investigation complete; no suspect identified
94978cd7cd2a405e45c28860e72119a15f6e0e441e680584abece579b1b52a0a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.351201,51.47088,On or near ALDERWICK DRIVE,E01002643,Hounslow 015B,Investigation complete; no suspect identified
6976ec9e770febdb3aecea166cb432e12e4e28622fc6484f695596bb9a2651d7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.28782,51.412402,On or near COOMBE ROAD,E01002974,Kingston upon Thames 005E,Investigation complete; no suspect identified
4d18a833ee382c73625ee4d815e7ad4c1b87681246dc7226f73e8b8140836187,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.159018,51.443507,On or near BALHAM PARK ROAD,E01004543,Wandsworth 027A,Investigation complete; no suspect identified
e9c06fc39aa4ddeba255e7c030e63d17cbe2fffd6fe4c4bcfc7e5262379199a9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.196763,51.449723,On or near AVENING ROAD,E01004593,Wandsworth 025A,Investigation complete; no suspect identified
095449a6a87092ed84c80223a66050ac88f73806dab3d483985e80343cfd3b3b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.237619,51.457997,On or near DOVER HOUSE ROAD,E01004642,Wandsworth 016B,Investigation complete; no suspect identified
a2972dd1ff5352042fa2c0d8d9cc3d31ec40e7e2a3c9c0400e30b4fc1a56f4a7,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.019271,51.505004,On or near CAPULET MEWS,E01033577,Newham 037E,Investigation complete; no suspect identified
25051efb1683420da4de59edd0d11599783d8e3a5698e2250079b8ff7c3d3181,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.001951,51.54034,On or near STATION STREET,E01033583,Newham 013G,Investigation complete; no suspect identified
ee3705c3091b12bb26700419e9854b08a4a4fff8d8ae120ed2d863ca5dc47e5f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.01347,51.532603,On or near BULL ROAD,E01003630,Newham 021C,Investigation complete; no suspect identified
ee515da528ba4367f7842672d353659fa9dae2fad9e88fa1854dfd4b01be4021,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.005553,51.533881,On or near ABBEY ROAD,E01003633,Newham 020C,Investigation complete; no suspect identified
26e5d3c2fc38c21c357c802649e380ca58664bf57c10ac87c00d1c04bca96f10,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116717,51.62362,On or near CONWAY ROAD,E01001532,Enfield 028C,Investigation complete; no suspect identified
4b9ce28c9c96b4eb00b5d03216ce7d94f314643b49dfafcb5dde80143db78657,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.174749,51.599877,On or near THE DRIVE,E01002303,Havering 003B,Investigation complete; no suspect identified
ba1ec7d409b1e6b5a91bf8888eaffafa0812e3a8b58f141622e00ee90f19031a,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.234064,51.593592,On or near STATION ROAD,E01002293,Havering 007A,Investigation complete; no suspect identified
dc9c664724e77d29b0b18cad2343236f27420c8ecb382e9bc4cef9e67c2f0bb0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.056096,51.635149,On or near CORNISH COURT,E01001479,Enfield 023A,Investigation complete; no suspect identified
395b43766b20ccfa5cecc7b11160c5a09283fcd464b0099ee5c3b423c6935b90,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.04757,51.677515,On or near LILAC AVENUE,E01001545,Enfield 002B,Investigation complete; no suspect identified
f79c9091756c26ae3ec9dc528156cf91c4466d149aefd2b9690384b6599f73dd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.018381,51.668897,On or near SOUTH ORDNANCE ROAD,E01001445,Enfield 003B,Investigation complete; no suspect identified
d70942040b5d1382cccb989e84a6d258f8b45706590ab7d86fa1c942e78358b3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.184773,51.563216,On or near EDISON CLOSE,E01002323,Havering 021D,Investigation complete; no suspect identified
0b4275e173464c1a873e6f0352ff85a299a040b812321f8bda686fb3e0b6b470,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.117069,51.547245,On or near HARROLD ROAD,E01000073,Barking and Dagenham 012B,Investigation complete; no suspect identified
5cb51e0829138a3110fb63d123fef9e897ea10b2e34db0cba14e2a974bd3c7e0,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.145193,51.557022,On or near COOTE ROAD,E01000063,Barking and Dagenham 004A,Investigation complete; no suspect identified
22150f98d544b18d1efec902a823f0a5427bcedd27ef3c906ed3e18e68fa0c94,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.007878,51.586222,On or near BACK ROAD,E01004464,Waltham Forest 013C,Investigation complete; no suspect identified
b22245a2d3de306f81f0829026513a7ef20dcdf6b16b7e88537e1b538cfac1a9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.071717,51.541741,On or near HOLLY STREET,E01033698,Hackney 021F,Investigation complete; no suspect identified
ad8f760f12d4b49502b1b89ac6ab60a3cf663abe6bb32d44a9ef202bb4acfa3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.095461,51.561607,On or near KING'S CRESCENT,E01001720,Hackney 007F,Investigation complete; no suspect identified
e8daa15d59c1e03ef6a55aac9944d659f72a8cd0f730e1a1549ae1804ed7b32e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.047526,51.539525,On or near MOULINS ROAD,E01001843,Hackney 023E,Investigation complete; no suspect identified
e9aa4a2f6576c75b9544678829c135f8f84742cd6a08c6278a39106fd76e1cd3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.128114,51.573745,On or near HALL ROAD,E01003661,Redbridge 019A,Investigation complete; no suspect identified
e546b7de611ff1239ef9a966e57a797a518fa33bbfb76cd0cf0b826fa75f1b8e,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.108086,51.561642,On or near ARUNDEL GARDENS,E01003719,Redbridge 034F,Investigation complete; no suspect identified
b99ca4156fd53d57490af0a8a71b14ca6699c769497c06098c05ff4a7095a1bd,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.130103,51.572773,On or near NURSERY CLOSE,E01003661,Redbridge 019A,Investigation complete; no suspect identified
fd7b8e159d8b1a103e642b1b2e958223a9242c92fff904bf75b0bc33e9b561ba,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.070656,51.517723,On or near HOPETOWN STREET,E01004306,Tower Hamlets 015A,Investigation complete; no suspect identified
80e98e3e8a267eee6e0eb122e34fee86776772bbca230062d3d17e8211892d92,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.05759,51.524674,On or near VIOLET STREET,E01004212,Tower Hamlets 011D,Investigation complete; no suspect identified
3198d89e0f08259956a3b81e24accfdb359ef29d6f788521e278d4edcd8cc95a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.063572,51.521967,On or near SELBY STREET,E01004205,Tower Hamlets 013A,Investigation complete; no suspect identified
1343c54352dc41a75ff20d0b0f4e3adff4f47389ad3a57aa54b38716460f734e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.063572,51.521967,On or near SELBY STREET,E01004205,Tower Hamlets 013A,Investigation complete; no suspect identified
18d367947381bc5c58d10a1ac5caf987411f915a45fbe8e38b795bb771e72d4b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.05759,51.524674,On or near VIOLET STREET,E01004212,Tower Hamlets 011D,Investigation complete; no suspect identified
eb43c125b0665dfbbcfe296872f83953aeeb718045d993226cfe6fd307d48f73,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.023434,51.542413,On or near DAVEY ROAD,E01004224,Tower Hamlets 001C,Investigation complete; no suspect identified
f2527d1bc2fea790685fde9fdb83492b9d64570ccb2d707d7c2334d1ba6c8454,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.219049,51.370344,On or near FROGMORE GARDENS,E01004132,Sutton 009D,Investigation complete; no suspect identified
f2527d1bc2fea790685fde9fdb83492b9d64570ccb2d707d7c2334d1ba6c8454,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.219049,51.370344,On or near FROGMORE GARDENS,E01004132,Sutton 009D,Investigation complete; no suspect identified
f1f52e5f7781f41852e9b76ec946a1ea79b0764b845ac7b3cd1230b6d1ca216a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.150205,51.352084,On or near HOLLY CLOSE,E01004181,Sutton 020E,Investigation complete; no suspect identified
dacf39365224cb35617b5376f257d2f02dab39e2ac099128946c477e6c2a53c5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.048875,51.54238,On or near WELL STREET,E01001838,Hackney 019E,Investigation complete; no suspect identified
de55aa6c21d36aef014b6c213108d251c78de971074de1c8822ee1e0294c4fe4,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.073172,51.562934,On or near ABNEY GARDENS,E01001831,Hackney 009D,Investigation complete; no suspect identified
c1c19827607b80520595f1145b4b81329463c9ed7bf047db4593a98d221b1be7,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.044125,51.47791,On or near INIGO JONES ROAD,E01001651,Greenwich 019C,Investigation complete; no suspect identified
9576e12ee7cf45a295c33f787ef60021bd3720200a05ca91a4b938ba2221493d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.019504,51.412123,On or near HIGH TOR CLOSE,E01000823,Bromley 008E,Investigation complete; no suspect identified
e7d7ad899ece33c019353549eb6eed6aaef910ce1c365dd03bf58afe6d1f861e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.03385,51.475044,On or near PARKFIELD ROAD,E01003215,Lewisham 005E,Investigation complete; no suspect identified
ea00750fd48e7392ebffe81428ae337ce11ecb3c73762c9f1d36fe8bbd54fe6b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.037477,51.441211,On or near FERMOR ROAD,E01003308,Lewisham 024B,Investigation complete; no suspect identified
0a789232701c6715a28e2ceb46f797a6f54ea913edb7bd7d6c3db86c3a5f34f1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.072326,51.465521,On or near MAXTED ROAD,E01004065,Southwark 025D,Investigation complete; no suspect identified
8d837372d1da0cc4dbb28ecb3bb239e48b16a9ab2048e7b199904763130dd948,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.067691,51.484581,On or near OLMAR STREET,E01004038,Southwark 010C,Investigation complete; no suspect identified
9f4132e275bb64567d098e75f44a743be8748864141143828a3901646c2fabb8,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.13127,51.495567,On or near KALE ROAD,E01000466,Bexley 001A,Investigation complete; no suspect identified
3902d65ae4ac11fc9db538da8e55435f6e1a0b19648f528170e7dccea6a4c45f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.17779,51.570468,On or near OLDCHURCH ROAD,E01002249,Havering 017D,Investigation complete; no suspect identified
04ad7d1ce78f9416279f9cca3a85b8e73797c69e10c70dd9a5d34ac99a01981b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.083621,51.402074,On or near WHITEHORSE LANE,E01001139,Croydon 007B,Investigation complete; no suspect identified
6c37e2409022bb8a5cc6a4d76d75f4a734798560810e1e27b10b22638edc0b26,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.122837,51.329814,On or near Sports/Recreation Area,E01001074,Croydon 041E,Investigation complete; no suspect identified
daf0d89e879f74153bedcfa1ce78bd24c747aac7a3739731ce77ab78aa283763,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.117597,51.341753,On or near COLDHARBOUR LANE,E01001097,Croydon 037E,Investigation complete; no suspect identified
384e308e5ba431a6ff2ec96aba7479eedcda6ff1c1369759efdbb34551b19b99,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.056803,51.587825,On or near FERRY LANE,E01002078,Haringey 015C,Investigation complete; no suspect identified
5f5d769d34ea5844cbf7f2bb5148994d0f12312761d6686bef7ebb7ac31dead0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.071476,51.589029,On or near Bus/Coach Station,E01001981,Haringey 018B,Investigation complete; no suspect identified
bad4203803b6ae9631d3cbe55fff64e99e23ba394ac40ec83cf82c96fe7caa7f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.136577,51.59446,On or near PARKHAM WAY,E01001967,Haringey 014A,Investigation complete; no suspect identified
741c679c5f7dc19d83b80c9d87cf860e342007cbbabfdb979ca4f1a2cee69328,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.08513,51.604198,On or near CAVELL ROAD,E01002091,Haringey 006A,Investigation complete; no suspect identified
82f3bbb0dd9deb5828cfe36f2cdf88434e2b72566a276c4588765ac503062219,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.086858,51.601564,On or near WALTHEOF GARDENS,E01002096,Haringey 005C,Investigation complete; no suspect identified
d0bd85593848305f23b82b615ae3f30c3e57aa61bd2febab1b88c7edb8a2082c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.10795,51.565208,On or near WELLS TERRACE,E01002735,Islington 003A,Investigation complete; no suspect identified
33c37114298eff02bccb2adcc57a9ec71ca9aadf28f31c6c4effb1b13b4b73d8,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.127126,51.568357,On or near MULKERN ROAD,E01002753,Islington 002A,Investigation complete; no suspect identified
1e2602b5dcd8eee53ef8b060659d9f3ebd61e082384a2ebb4f772611c2e95682,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.105387,51.502921,On or near BURROWS MEWS,E01032583,Southwark 034D,Investigation complete; no suspect identified
e6494653a0748cf6ac6d45631dd80bdf4ff7d4f5940af2066ff13055fa52d210,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.076081,51.42552,On or near COLLEGE ROAD,E01003948,Southwark 033D,Investigation complete; no suspect identified
44f1625db1996fdfad34f42103d2a509144808d3333a99cc55c26c091a0c8331,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.094467,51.498032,On or near BROCKHAM STREET,E01003937,Southwark 009B,Investigation complete; no suspect identified
a7cbe41e20ff1684ca0a40fcc7e4e458b05d9469505a57d95e8f78b48f845a17,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.178512,51.607267,On or near GRAYWOOD COURT,E01000316,Barnet 027E,Investigation complete; no suspect identified
d32c86b012bacfafd9ff23de81aea3308cc32bdcd8516f7ed0de163de5e49720,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.145367,51.606586,On or near HALDANE CLOSE,E01000163,Barnet 022C,Investigation complete; no suspect identified
fa91f2d7a5962f90c1c5f84b0fe21d52f474ddd1aca2780b1b7e8a6e22a4e15a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.188314,51.571791,On or near CHANDOS WAY,E01000214,Barnet 038E,Investigation complete; no suspect identified
9a3621cda52f3169b52c29237d0e479f2ba7ad766b84937fa337216db1d32ea0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.242687,51.600251,On or near BROADHEAD STRAND,E01000151,Barnet 026B,Investigation complete; no suspect identified
b1970cadf1adc34a588989067dd9911de0db408608b4d527aa279440f3a76272,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.17671,51.649701,On or near PRESTON COURT,E01000251,Barnet 002D,Investigation complete; no suspect identified
